Accuracy,Precision,Recall,F1,ROC_AUC,Prediction_Time,Model,Samples,Seed,Training_Time
0.8714300337803256,0.7788659793814433,0.646278870829769,0.7064048620850865,0.9252274619110588,0.09512994200008507,LightGBM,24000,42,0.5183692929999779
0.8728631384993346,0.7878151260504201,0.6415739948674081,0.7072135785007072,0.9264496556227184,0.046723890000066604,CatBoost,24000,42,1.3842767450000792
0.8636503224485618,0.7639034627492131,0.6227544910179641,0.6861451460885957,0.9162229782317827,36.90661873499994,TabPFN,24000,42,0.7527020859999993
0.8689732828334528,0.7634462151394422,0.655688622754491,0.7054763000460194,0.9246345534894799,0.06575388999999632,XGBoost,32000,42,0.6031464239999877
0.8736820554816256,0.7819203268641471,0.6548331907613345,0.712756052141527,0.9270573277575421,0.09392974700017476,LightGBM,32000,42,0.6885301390000222
0.8753198894462074,0.7931937172774869,0.6479897348160821,0.713276836158192,0.9282541382429212,0.04369897300011871,CatBoost,32000,42,1.5590095620000284
0.8634455932029891,0.7625523012552301,0.6236099230111206,0.6861176470588235,0.9175770380917616,57.45265694099999,TabPFN,32000,42,0.9906350900000689
0.7606715119254785,0.0,0.0,0.0,0.5,0.047995148000154586,XGBoost,10,123,0.03604526499998428
0.7606715119254785,0.0,0.0,0.0,0.5,0.04227994799998669,LightGBM,10,123,0.014735214999973323
0.7732623605282014,0.7617021276595745,0.07656116338751069,0.13913719393703847,0.7763471557375474,0.05211939300011181,CatBoost,10,123,0.2647536500001024
0.7774593100624424,0.8942307692307693,0.07955517536355859,0.14611154752553024,0.7886610135171147,2.203717009000002,TabPFN,10,123,0.6349806530001842
0.7785853209130924,0.5809435707678076,0.2686056458511548,0.3673588768645803,0.8207389650021142,0.047384515999965515,XGBoost,20,123,0.036861925000039264
0.7606715119254785,0.0,0.0,0.0,0.5,0.046457920999955604,LightGBM,20,123,0.015358566000031715
0.7945542020677654,0.7459138187221397,0.21471343028229256,0.3334440385254068,0.804586512999723,0.05194977599990125,CatBoost,20,123,0.189426148000166
0.7022213123144642,0.3729417000445038,0.358426005132592,0.36553980370774264,0.7251194594489434,2.204251204000002,TabPFN,20,123,0.6298027889999958
0.7584194902241785,0.49589858314690527,0.5688622754491018,0.5298804780876494,0.8022652140784468,0.04810922199999368,XGBoost,35,123,0.04318475800005217
0.7606715119254785,0.0,0.0,0.0,0.5,0.04450752299999294,LightGBM,35,123,0.01637832200003686
0.8036646534957519,0.7678571428571429,0.25748502994011974,0.38565022421524664,0.8388692365542864,0.05383538700016288,CatBoost,35,123,0.2177342889999636
0.8239328488074521,0.7051792828685259,0.4542343883661249,0.5525494276795005,0.8655852836687775,2.2603589770001236,TabPFN,35,123,0.638412432999985
0.8070426860477019,0.6395563770794824,0.4439692044482464,0.5241100732138348,0.8020507517176272,0.049193049999985305,XGBoost,50,123,0.0438797900001191
0.7528918005937149,0.48527131782945737,0.5355004277159966,0.5091500610004067,0.7785723034581393,0.05410867999989932,LightGBM,50,123,0.02348513299989463
0.8156413143617566,0.7559580552907531,0.3391787852865697,0.4682609979332743,0.8486448004849634,0.05620917900000677,CatBoost,50,123,0.2189218810001421
0.8280274337189067,0.7268965517241379,0.4508126603934987,0.5564941921858501,0.8598828354019225,2.262445530999912,TabPFN,50,123,0.6341282040000351
0.7737741836421332,0.5235467255334805,0.6086398631308811,0.5628955696202531,0.822423812620448,0.0504240430000209,XGBoost,75,123,0.044860460000109015
0.7636400859862832,0.5052177042101476,0.6005132591958939,0.5487590384991206,0.8059248594339091,0.06733149500018953,LightGBM,75,123,0.02964152300000933
0.8229092025795884,0.6593291404612159,0.5380667236954663,0.5925577013659915,0.8661039706157786,0.05467212300004576,CatBoost,75,123,0.23395462400003453
0.8273108813594022,0.6469525959367946,0.6129170230966638,0.6294750713815067,0.8724780095498489,2.2781584560000283,TabPFN,75,123,0.6280062470000303
0.7731599959054151,0.5235521235521235,0.5799828913601369,0.5503246753246753,0.819289473420654,0.05084167600011824,XGBoost,100,123,0.05227865200004089
0.7700890572218242,0.5181962025316456,0.5603079555175363,0.5384299219071106,0.8135034216704142,0.08413256300013927,LightGBM,100,123,0.03218177100006869
0.8250588596581021,0.6633766233766234,0.5461933276304534,0.5991086089608257,0.8678396134658419,0.05503202899990356,CatBoost,100,123,0.2488740730000245
0.8182004299314157,0.6209122203098106,0.6171941830624466,0.6190476190476191,0.8692598654124937,2.3181125099999917,TabPFN,100,123,0.6322456899999906
0.7809397072371789,0.5403752039151712,0.5667236954662105,0.5532359081419624,0.8188549079820635,0.055235671999980696,XGBoost,150,123,0.060705288000008295
0.7769474869485106,0.5328105654147751,0.5521813515825492,0.5423230413778618,0.8113362639735813,0.0906269870001779,LightGBM,150,123,0.04691563800020049
0.8235233903163067,0.6404391582799634,0.5988023952095808,0.618921308576481,0.8748930710008554,0.05283207999991646,CatBoost,150,123,0.27369813199993587
0.8173815129491248,0.6068672839506173,0.6727972626176218,0.6381338742393509,0.8764600679257438,2.3666645800001334,TabPFN,150,123,0.6521202559999892
0.8136963865288156,0.6395474137931034,0.5076988879384089,0.5660467334287077,0.8553540303901107,0.06031654100002015,XGBoost,250,123,0.07733593800003291
0.8057119459514792,0.6136363636363636,0.5081266039349872,0.555919513336453,0.848837879923871,0.11574546699989696,LightGBM,250,123,0.07547242099985851
0.8351929573139523,0.7096774193548387,0.5269461077844312,0.6048109965635738,0.8886334258065562,0.05269470200005344,CatBoost,250,123,0.34108440899990455
0.8326338417442932,0.6803488968701898,0.5671514114627887,0.6186144156752974,0.8880861323664454,2.430199825000045,TabPFN,250,123,0.6606089330000486
0.8312007370252841,0.6747843734145104,0.5688622754491018,0.6173126015316779,0.8633161613793003,0.06570762799992735,XGBoost,500,123,0.10164603700013686
